Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
CSTM,Constellium N.V.,12.35,1663462737,n/a,2013,Basic Industries,Metal Fabrications,https://www.nasdaq.com/symbol/cstm
TCS,Container Store (The),11.1,542220181.5,n/a,2013,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tcs
CBPX,"Continental Building Products, Inc.",37.55,1388139764,n/a,2014,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/cbpx
CLR,"Continental Resources, Inc.",68.28,25675840363,n/a,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/clr
VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",7.46,744969572.6,n/a,2013,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/vlrs
CVG,Convergys Corporation,23.74,2162346410,n/a,1998,Technology,EDP Services,https://www.nasdaq.com/symbol/cvg
CTB,Cooper Tire & Rubber Company,28.3,1416692057,n/a,n/a,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/ctb
CPS,Cooper-Standard Holdings Inc.,119.98,2137962374,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cps
CTK,CooTek (Cayman) Inc.,9.44,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/ctk
CPA,"Copa Holdings, S.A.",79.84,3368875866,n/a,2005,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cpa
CLB,Core Laboratories N.V.,115.83,5121173257,n/a,1995,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/clb
CXW,"CoreCivic, Inc.",24.33,2884737081,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxw
CLGX,"CoreLogic, Inc.",49.41,3999436468,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx
CORR,"CorEnergy Infrastructure Trust, Inc.",37.58,448501328.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/corr
CORR^A,"CorEnergy Infrastructure Trust, Inc.",25.1897,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/corr^a
CPLG,CorePoint Lodging Inc.,19.45,1159480494,n/a,2018,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cplg
COR,CoreSite Realty Corporation,111.14,3829367266,n/a,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cor
GLW,Corning Incorporated,35.3,28593529677,n/a,n/a,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/glw
CAAP,Corporacion America Airports SA,8.54,1366590117,n/a,2018,Transportation,Aerospace,https://www.nasdaq.com/symbol/caap
GYC,Corporate Asset Backed Corp CABCO,22.9104,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gyc
CCT,"Corporate Capital Trust, Inc.",15.26,1894065767,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/cct
OFC,Corporate Office Properties Trust,29.83,3080348684,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc
CZZ,Cosan Limited,6.73,1646667542,n/a,n/a,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz
CMRE,Costamare Inc.,6.49,722213586.2,n/a,2010,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cmre
CMRE^B,Costamare Inc.,24.31,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^b
CMRE^C,Costamare Inc.,24.97,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^c
CMRE^D,Costamare Inc.,25.68,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^d
CMRE^E,Costamare Inc.,25.4475,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^e
COT,Cott Corporation,16.15,2238611013,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/cot
COTY,Coty Inc.,12.56,9430098516,n/a,2013,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/coty
CUZ,Cousins Properties Incorporated,8.89,3737220739,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cuz
CVA,Covanta Holding Corporation,16.25,2125831500,n/a,n/a,Basic Industries,Electric Utilities: Central,https://www.nasdaq.com/symbol/cva
CVIA,Covia Holdings Corporation,8.97,1176397632,n/a,2018,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cvia
CPF,CPB Inc.,26.43,777661889.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cpf
CPL,CPFL Energia S.A.,11.82,6015876149,n/a,2004,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cpl
CR,Crane Co.,98.35,5861487888,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cr
CRD.A,Crawford & Company,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/crd.a
CRD.B,Crawford & Company,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/crd.b
BAP,Credicorp Ltd.,223.08,17793083880,n/a,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bap
CS,Credit Suisse Group,14.94,38097653909,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cs
CPG,Crescent Point Energy Corporation,6.35,3487941487,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cpg
CEQP,Crestwood Equity Partners LP,36.75,2617128024,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ceqp
CRH,CRH PLC,32.72,27049987454,n/a,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/crh
CRT,Cross Timbers Royalty Trust,14.76,88560000,n/a,1992,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crt
CAPL,CrossAmerica Partners LP,18.1,623247689.4,n/a,2012,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/capl
CCI,Crown Castle International Corporation,111.33,46184132301,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cci
CCI^A,Crown Castle International Corporation,1086,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cci^a
CCK,"Crown Holdings, Inc.",48,6488944560,n/a,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/cck
CRY,"CryoLife, Inc.",35.2,1294471939,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cry
CSS,"CSS Industries, Inc.",14.23,129773985.6,n/a,n/a,Consumer Services,Consumer: Greeting Cards,https://www.nasdaq.com/symbol/css
CTS,CTS Corporation,34.3,1134885575,n/a,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/cts
CUBE,CubeSmart,28.53,5303317623,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cube
CUB,Cubic Corporation,73.05,1990788624,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cub
CFR,"Cullen/Frost Bankers, Inc.",104.44,6674528961,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cfr
CFR^A,"Cullen/Frost Bankers, Inc.",24.82,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cfr^a
CULP,"Culp, Inc.",24.2,303110711.2,n/a,n/a,Basic Industries,Textiles,https://www.nasdaq.com/symbol/culp
CMI,Cummins Inc.,146.07,23854868299,n/a,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cmi
CURO,CURO Group Holdings Corp.,30.23,1383643757,n/a,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/curo
CW,Curtiss-Wright Corporation,137.42,6043932645,n/a,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cw
SRF,Cushing Energy Income Fund (The),9.2301,22844395.97,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/srf
SRV,Cushing MLP & Infrastructure Total Return Fund,11.8483,79790030.39,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/srv
SZC,Cushing Renaissance Fund (The),19.23,150092899.9,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/szc
CWK,Cushman & Wakefield plc,16.99,3665578381,n/a,2018,Finance,Real Estate,https://www.nasdaq.com/symbol/cwk
CUBI,"Customers Bancorp, Inc",23.53,745191311.7,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cubi
CUBI^C,"Customers Bancorp, Inc",25.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cubi^c
CUBI^D,"Customers Bancorp, Inc",26.1,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cubi^d
CUBI^E,"Customers Bancorp, Inc",26.34,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cubi^e
CUBI^F,"Customers Bancorp, Inc",25.5802,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cubi^f
CVI,CVR Energy Inc.,40.22,3492344831,n/a,2007,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvi
UAN,"CVR Partners, LP",3.81,431608127.1,n/a,2011,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/uan
CVRR,"CVR Refining, LP",19.7,2907720000,n/a,2013,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvrr
CVS,CVS Health Corporation,78.72,80141981155,n/a,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/cvs
CELP,"Cypress Energy Partners, L.P.",7.2,85921358.4,n/a,2014,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/celp
DHI,"D.R. Horton, Inc.",42.18,15904749667,n/a,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/dhi
DAN,Dana Incorporated,18.67,2698650688,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dan
DHR,Danaher Corporation,108.66,76035361240,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dhr
DAC,Danaos Corporation,1.2,255989346,n/a,2006,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dac
DQ,DAQO New Energy Corp.,26.11,335874105.2,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/dq
DRI,"Darden Restaurants, Inc.",111.19,13795615604,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dri
DAR,Darling Ingredients Inc.,19.32,3181142154,n/a,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/dar
DVA,DaVita Inc.,71.63,11955047000,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dva
